CALL ID,Call_Date,Product,Resolved_Ontime,Service,Support_Rep,Minutes_On_Phone,Severity,Failure_Type,Customer_Type,Customer Sat Rating,TTA,Vendor
1412,9/8/2014,Silver Plus Card,Yes,Credit Services,Cathy Friar,17,Low,Chat,Institutional,Acceptable,4,Conversys
1413,9/8/2014,Variable Annuities,No,Investment Services,Jake Williams,5,High,Phone,Commercial,Good,5,Conversys
1414,9/8/2014,Savings and Money Market,No,Banking Services,Ben Stroup,13,Low,Chat,Institutional,Poor,3,Conversys
1415,9/8/2014,Variable Annuities,Yes,Investment Services,Jake Williams,18,High,Phone,Government,Poor,5,Conversys
1416,9/8/2014,Silver Plus Card,Yes,Credit Services,Jake Williams,13,High,Chat,Government,Acceptable,2,Conversys
1417,9/8/2014,Silver Plus Card,Yes,Credit Services,Cathy Friar,17,Medium,Chat,Commercial,Good,3,Conversys
1418,9/8/2014,Silver Plus Card,No,Credit Services,Jake Williams,11,Medium,Phone,Commercial,Acceptable,5,Conversys
1419,9/9/2014,Savings and Money Market,Yes,Banking Services,Cathy Friar,7,High,Phone,Institutional,Good,2,Conversys
1420,9/9/2014,Silver Plus Card,No,Credit Services,Cathy Friar,20,Medium,Phone,Reseller,Acceptable,4,Conversys
1421,9/9/2014,Savings and Money Market,Yes,Banking Services,Kelly Martino,17,Low,Phone,Reseller,Poor,1,Conversys
1422,9/9/2014,Silver Plus Card,Yes,Credit Services,Alysha Roberts,17,Medium,Phone,Commercial,Acceptable,5,Conversys
1423,9/9/2014,Securities Brokerage,Yes,Investment Services,Cathy Friar,3,Medium,Phone,Reseller,Acceptable,3,Conversys
1424,9/9/2014,Checking Accounts,No,Banking Services,Kelly Martino,18,Medium,Phone,Direct,Good,5,Conversys
1425,9/9/2014,Mutual Funds,Yes,Investment Services,Kelly Martino,15,Low,Chat,Government,Acceptable,2,Conversys
1426,9/9/2014,Checking Accounts,Yes,Banking Services,Cathy Friar,13,High,Chat,Commercial,Good,3,Conversys
1427,9/15/2014,Mutual Funds,No,Investment Services,Kelly Martino,17,Low,Chat,Commercial,Poor,1,Conversys
1428,9/15/2014,Platinum Plus Card,No,Credit Services,Alysha Roberts,4,High,Chat,Reseller,Good,4,Conversys
1429,9/15/2014,Silver Plus Card,Yes,Credit Services,Alysha Roberts,12,Medium,Phone,Government,Good,2,Conversys
1430,9/15/2014,Platinum Plus Card,No,Credit Services,Ben Stroup,8,High,Chat,Direct,Poor,2,Conversys
1431,9/15/2014,Certificate of Deposit,Yes,Banking Services,Ben Stroup,12,High,Chat,Reseller,Acceptable,2,Conversys
1432,9/15/2014,Savings and Money Market,Yes,Banking Services,Ben Stroup,5,Low,Chat,Government,Good,2,Conversys
1433,9/16/2014,Mutual Funds,Yes,Investment Services,Ben Stroup,9,High,Phone,Reseller,Good,5,Conversys
1434,9/16/2014,Securities Brokerage,Yes,Investment Services,Ben Stroup,10,Low,Chat,Direct,Poor,3,Conversys
1435,9/17/2014,Platinum Plus Card,No,Credit Services,Ben Stroup,13,High,Chat,Government,Acceptable,1,Conversys
1436,9/17/2014,Platinum Plus Card,Yes,Credit Services,Kelly Martino,3,High,Chat,Government,Acceptable,1,Conversys
1437,9/18/2014,Savings and Money Market,Yes,Banking Services,Ben Stroup,15,High,Phone,Reseller,Good,4,Conversys
1438,9/18/2014,Checking Accounts,No,Banking Services,Kelly Martino,10,High,Chat,Direct,Poor,4,Conversys
1439,9/18/2014,Checking Accounts,No,Banking Services,Jake Williams,17,Low,Phone,Institutional,Good,3,Conversys
1440,9/18/2014,Silver Plus Card,Yes,Credit Services,Ben Stroup,8,High,Phone,Government,Poor,3,Conversys
1441,9/19/2014,Certificate of Deposit,Yes,Banking Services,Jake Williams,9,High,Phone,Commercial,Good,1,Conversys
1442,9/19/2014,Mutual Funds,Yes,Investment Services,Kelly Martino,1,Medium,Phone,Direct,Acceptable,5,Conversys
1443,9/20/2014,Mutual Funds,No,Investment Services,Ben Stroup,17,Low,Phone,Commercial,Good,4,Conversys
1444,9/20/2014,Mutual Funds,No,Investment Services,Ben Stroup,16,Medium,Phone,Direct,Good,5,Conversys
1445,9/26/2014,Securities Brokerage,Yes,Investment Services,Ben Stroup,14,Low,Phone,Reseller,Acceptable,5,Conversys
1446,9/26/2014,Checking Accounts,No,Banking Services,Kelly Martino,19,High,Phone,Direct,Acceptable,2,Conversys
1447,9/27/2014,Checking Accounts,No,Banking Services,Alysha Roberts,9,Medium,Phone,Reseller,Poor,5,Conversys
1448,9/27/2014,Retirement,No,Investment Services,Kelly Martino,14,Low,Chat,Direct,Good,1,Conversys
1449,10/5/2014,Overdraft Protection Services,Yes,Banking Services,Cathy Friar,16,Low,Phone,Direct,Poor,2,Conversys
1450,10/5/2014,Checking Accounts,No,Banking Services,Ben Stroup,18,Low,Phone,Government,Good,2,Conversys
1451,10/5/2014,Overdraft Protection Services,Yes,Banking Services,Ben Stroup,5,Medium,Phone,Government,Acceptable,5,Conversys
1452,10/5/2014,Securities Brokerage,Yes,Investment Services,Jake Williams,14,Low,Chat,Institutional,Acceptable,2,Conversys
1453,10/7/2014,Checking Accounts,Yes,Banking Services,Alysha Roberts,6,Medium,Phone,Commercial,Poor,3,Conversys
1454,10/7/2014,Checking Accounts,No,Banking Services,Kelly Martino,5,Low,Phone,Government,Acceptable,2,Conversys
1455,10/7/2014,Retirement,No,Investment Services,Jake Williams,9,Low,Chat,Commercial,Good,2,Conversys
1456,10/7/2014,Checking Accounts,No,Banking Services,Kelly Martino,14,Low,Phone,Commercial,Good,2,Conversys
1457,10/8/2014,Overdraft Protection Services,No,Banking Services,Ben Stroup,15,Medium,Phone,Reseller,Poor,4,Conversys
1458,10/8/2014,Overdraft Protection Services,Yes,Banking Services,Jake Williams,18,High,Phone,Reseller,Acceptable,5,Conversys
1459,10/8/2014,Checking Accounts,Yes,Banking Services,Jake Williams,1,Medium,Phone,Direct,Acceptable,3,Conversys
1460,10/8/2014,Overdraft Protection Services,No,Banking Services,Cathy Friar,9,High,Chat,Reseller,Acceptable,2,Conversys
1461,10/8/2014,Checking Accounts,Yes,Banking Services,Alysha Roberts,10,Low,Chat,Commercial,Good,3,Conversys
1462,10/8/2014,Silver Plus Card,No,Credit Services,Cathy Friar,12,Low,Chat,Institutional,Poor,5,Conversys
1463,10/8/2014,Checking Accounts,Yes,Banking Services,Ben Stroup,11,Low,Chat,Reseller,Acceptable,1,Conversys
1464,10/8/2014,Checking Accounts,No,Banking Services,Alysha Roberts,9,High,Chat,Direct,Poor,3,Conversys
1465,10/8/2014,Overdraft Protection Services,No,Banking Services,Alysha Roberts,12,High,Phone,Government,Good,4,Conversys
1466,10/8/2014,Silver Plus Card,No,Credit Services,Ben Stroup,12,Medium,Chat,Commercial,Acceptable,1,Conversys
1467,10/8/2014,Checking Accounts,No,Banking Services,Ben Stroup,1,High,Phone,Institutional,Acceptable,4,Conversys
1468,10/8/2014,Securities Brokerage,No,Investment Services,Jake Williams,17,Medium,Phone,Commercial,Poor,5,Conversys
1469,10/9/2014,Retirement,No,Investment Services,Jake Williams,9,High,Chat,Government,Acceptable,3,Conversys
1470,10/9/2014,Silver Plus Card,Yes,Credit Services,Kelly Martino,4,Low,Phone,Government,Good,5,Conversys
1471,10/9/2014,Checking Accounts,Yes,Banking Services,Ben Stroup,13,Low,Chat,Direct,Poor,1,Conversys
1472,10/9/2014,Checking Accounts,Yes,Banking Services,Kelly Martino,13,Medium,Chat,Reseller,Poor,5,Conversys
1473,10/9/2014,Securities Brokerage,Yes,Investment Services,Cathy Friar,20,High,Chat,Government,Poor,2,Conversys
1474,10/9/2014,Checking Accounts,No,Banking Services,Cathy Friar,20,High,Chat,Direct,Poor,3,Conversys
1475,10/15/2014,Retirement,Yes,Investment Services,Cathy Friar,7,Medium,Phone,Government,Acceptable,2,Conversys
1476,10/15/2014,Silver Plus Card,Yes,Credit Services,Alysha Roberts,17,Low,Chat,Direct,Acceptable,1,Conversys
1477,10/15/2014,Platinum Plus Card,Yes,Credit Services,Ben Stroup,7,Medium,Phone,Direct,Poor,1,Conversys
1478,10/15/2014,Certificate of Deposit,No,Banking Services,Alysha Roberts,18,Medium,Phone,Institutional,Acceptable,4,Conversys
1479,10/15/2014,Platinum Plus Card,Yes,Credit Services,Kelly Martino,20,Medium,Phone,Reseller,Acceptable,3,Conversys
1480,10/15/2014,Certificate of Deposit,No,Banking Services,Kelly Martino,15,Medium,Phone,Government,Good,5,Conversys
1481,10/15/2014,Variable Annuities,Yes,Investment Services,Jake Williams,10,Medium,Chat,Reseller,Acceptable,2,Conversys
1482,10/15/2014,Mutual Funds,No,Investment Services,Ben Stroup,4,High,Phone,Commercial,Acceptable,3,Conversys
1483,10/18/2014,Variable Annuities,Yes,Investment Services,Cathy Friar,1,High,Chat,Government,Acceptable,4,Conversys
1484,10/18/2014,Mutual Funds,No,Investment Services,Alysha Roberts,3,Medium,Chat,Commercial,Acceptable,2,Conversys
1485,10/19/2014,Securities Brokerage,No,Investment Services,Jake Williams,1,Medium,Chat,Institutional,Poor,1,Conversys
1486,10/19/2014,Securities Brokerage,No,Investment Services,Jake Williams,1,High,Chat,Direct,Good,1,Conversys
1487,10/25/2014,Checking Accounts,No,Banking Services,Ben Stroup,20,Medium,Chat,Institutional,Good,5,Conversys
1488,10/25/2014,Checking Accounts,No,Banking Services,Alysha Roberts,8,High,Chat,Direct,Good,1,Conversys
1489,10/26/2014,Savings and Money Market,No,Banking Services,Cathy Friar,10,High,Phone,Government,Acceptable,3,Conversys
1490,10/26/2014,Mutual Funds,No,Investment Services,Ben Stroup,5,High,Chat,Direct,Poor,4,Conversys
1491,10/26/2014,Platinum Plus Card,No,Credit Services,Alysha Roberts,20,Medium,Chat,Government,Acceptable,5,Conversys
1492,10/26/2014,Mutual Funds,Yes,Investment Services,Cathy Friar,3,High,Phone,Commercial,Acceptable,3,Conversys
1493,10/27/2014,Checking Accounts,No,Banking Services,Alysha Roberts,1,Low,Chat,Direct,Poor,5,Conversys
1494,10/27/2014,Overdraft Protection Services,No,Banking Services,Cathy Friar,8,Low,Phone,Government,Acceptable,4,Conversys
1495,10/28/2014,Infinite Gold Card,No,Credit Services,Alysha Roberts,19,Low,Chat,Commercial,Good,1,Conversys
1496,10/28/2014,Infinite Gold Card,No,Credit Services,Alysha Roberts,4,Low,Chat,Direct,Poor,2,Conversys
1497,10/28/2014,Checking Accounts,No,Banking Services,Kelly Martino,4,Medium,Phone,Commercial,Acceptable,5,Conversys
1498,10/28/2014,Infinite Gold Card,No,Credit Services,Cathy Friar,6,Low,Phone,Reseller,Acceptable,1,Conversys
1499,10/28/2014,Infinite Gold Card,Yes,Credit Services,Alysha Roberts,6,Medium,Phone,Government,Poor,5,Conversys
1500,10/28/2014,Infinite Gold Card,Yes,Credit Services,Kelly Martino,10,Low,Phone,Institutional,Good,2,Conversys
1501,10/28/2014,Checking Accounts,No,Banking Services,Jake Williams,1,Medium,Phone,Reseller,Good,5,Conversys
1502,10/28/2014,Infinite Gold Card,Yes,Credit Services,Cathy Friar,11,Medium,Phone,Government,Good,4,Conversys
1503,10/29/2014,Savings and Money Market,No,Banking Services,Cathy Friar,15,Medium,Chat,Direct,Poor,1,Conversys
1504,10/29/2014,Platinum Plus Card,Yes,Credit Services,Kelly Martino,20,High,Chat,Direct,Poor,1,Conversys
1505,10/29/2014,Checking Accounts,Yes,Banking Services,Ben Stroup,14,Medium,Phone,Commercial,Good,5,Conversys
1506,10/29/2014,Mutual Funds,Yes,Investment Services,Kelly Martino,18,Medium,Chat,Institutional,Acceptable,1,Conversys
1507,4/23/2013,Mutual Funds,No,Investment Services,Alysha Roberts,5,Low,Chat,Government,Good,1,Conversys
1508,4/23/2013,Overdraft Protection Services,No,Banking Services,Kelly Martino,11,High,Chat,Commercial,Acceptable,3,Conversys
1509,4/24/2013,Retirement,No,Investment Services,Alysha Roberts,4,High,Phone,Institutional,Good,2,Conversys
1510,4/24/2013,Overdraft Protection Services,No,Banking Services,Ben Stroup,15,Low,Phone,Direct,Good,4,Conversys
1511,4/24/2013,Checking Accounts,No,Banking Services,Kelly Martino,8,Low,Phone,Direct,Acceptable,5,Conversys
1512,4/24/2013,Checking Accounts,Yes,Banking Services,Cathy Friar,7,High,Chat,Direct,Poor,3,Conversys
1513,4/24/2013,Retirement,No,Investment Services,Alysha Roberts,16,High,Chat,Direct,Good,2,Conversys
1514,4/24/2013,Overdraft Protection Services,No,Banking Services,Alysha Roberts,1,Medium,Phone,Government,Good,5,Conversys
1515,4/30/2013,Infinite Gold Card,No,Credit Services,Ben Stroup,2,High,Phone,Commercial,Good,2,Conversys
1516,4/30/2013,Infinite Gold Card,Yes,Credit Services,Alysha Roberts,3,Low,Chat,Government,Acceptable,1,Conversys
1517,5/1/2013,Rewards Card,No,Credit Services,Kelly Martino,17,Low,Phone,Commercial,Good,5,Conversys
1518,5/1/2013,Silver Plus Card,Yes,Credit Services,Alysha Roberts,8,Low,Phone,Commercial,Good,1,Conversys
1519,5/1/2013,Rewards Card,No,Credit Services,Kelly Martino,7,Low,Phone,Institutional,Poor,5,Conversys
1520,5/1/2013,Silver Plus Card,No,Credit Services,Alysha Roberts,2,Medium,Phone,Direct,Poor,4,Conversys
1521,5/2/2013,Checking Accounts,Yes,Banking Services,Cathy Friar,9,Low,Chat,Reseller,Good,4,Conversys
1522,5/2/2013,Silver Plus Card,Yes,Credit Services,Alysha Roberts,8,Medium,Phone,Reseller,Good,1,Conversys
1523,5/2/2013,Retirement,Yes,Investment Services,Ben Stroup,15,Low,Chat,Government,Poor,4,Conversys
1524,5/2/2013,Mutual Funds,Yes,Investment Services,Ben Stroup,18,Medium,Chat,Direct,Acceptable,2,Conversys
1525,5/2/2013,Variable Annuities,Yes,Investment Services,Cathy Friar,16,High,Phone,Government,Acceptable,3,Conversys
1526,5/2/2013,Silver Plus Card,No,Credit Services,Jake Williams,9,Medium,Phone,Commercial,Good,3,Conversys
1527,5/2/2013,Variable Annuities,No,Investment Services,Jake Williams,10,Low,Phone,Direct,Poor,5,Conversys
1528,5/2/2013,Checking Accounts,No,Banking Services,Ben Stroup,12,Low,Chat,Commercial,Good,5,Conversys
1529,5/2/2013,Retirement,No,Investment Services,Jake Williams,8,High,Chat,Institutional,Poor,5,Conversys
1530,5/2/2013,Silver Plus Card,No,Credit Services,Cathy Friar,18,Low,Phone,Institutional,Good,2,Conversys
1531,5/2/2013,Silver Plus Card,No,Credit Services,Alysha Roberts,7,Medium,Phone,Direct,Acceptable,5,Conversys
1532,5/2/2013,Mutual Funds,No,Investment Services,Cathy Friar,12,Low,Phone,Institutional,Good,1,Conversys
1533,5/3/2013,Platinum Plus Card,No,Credit Services,Ben Stroup,14,Medium,Chat,Direct,Poor,1,Conversys
1534,5/3/2013,Mutual Funds,No,Investment Services,Cathy Friar,17,Low,Phone,Institutional,Acceptable,4,Conversys
1535,5/3/2013,Checking Accounts,No,Banking Services,Cathy Friar,14,Low,Chat,Direct,Acceptable,4,Conversys
1536,5/3/2013,Silver Plus Card,Yes,Credit Services,Kelly Martino,17,Medium,Chat,Reseller,Acceptable,2,Conversys
1537,5/3/2013,Rewards Card,Yes,Credit Services,Kelly Martino,8,High,Phone,Reseller,Poor,3,Conversys
1538,5/3/2013,Mutual Funds,Yes,Investment Services,Ben Stroup,20,Medium,Phone,Institutional,Acceptable,3,Conversys
1539,5/3/2013,Platinum Plus Card,No,Credit Services,Kelly Martino,9,Low,Chat,Institutional,Poor,2,Conversys
1540,5/3/2013,Checking Accounts,Yes,Banking Services,Jake Williams,13,High,Phone,Commercial,Poor,3,Conversys
1541,5/3/2013,Rewards Card,Yes,Credit Services,Alysha Roberts,11,Medium,Phone,Reseller,Acceptable,3,Conversys
1542,5/3/2013,Mutual Funds,No,Investment Services,Alysha Roberts,9,Medium,Phone,Reseller,Poor,2,Conversys
1543,5/3/2013,Silver Plus Card,No,Credit Services,Cathy Friar,4,High,Phone,Commercial,Poor,1,Conversys
1544,5/3/2013,Mutual Funds,Yes,Investment Services,Cathy Friar,13,Low,Phone,Government,Acceptable,1,Conversys
1545,5/11/2013,Variable Annuities,No,Investment Services,Cathy Friar,18,Low,Chat,Direct,Poor,3,Conversys
1546,5/11/2013,Silver Plus Card,Yes,Credit Services,Alysha Roberts,1,High,Phone,Institutional,Good,1,Conversys
1547,5/11/2013,Savings and Money Market,Yes,Banking Services,Alysha Roberts,19,Medium,Phone,Government,Poor,5,Conversys
1548,5/11/2013,Checking Accounts,Yes,Banking Services,Ben Stroup,6,High,Phone,Institutional,Acceptable,4,Conversys
1549,5/11/2013,Checking Accounts,Yes,Banking Services,Kelly Martino,10,High,Chat,Direct,Acceptable,4,Conversys
1550,5/11/2013,Variable Annuities,Yes,Investment Services,Kelly Martino,1,Low,Chat,Commercial,Poor,2,Conversys
1551,5/11/2013,Savings and Money Market,No,Banking Services,Alysha Roberts,5,High,Phone,Institutional,Poor,1,Conversys
1552,5/11/2013,Silver Plus Card,Yes,Credit Services,Kelly Martino,19,High,Chat,Reseller,Poor,5,Conversys
1553,5/14/2013,Platinum Plus Card,No,Credit Services,Ben Stroup,18,Low,Chat,Commercial,Poor,4,Conversys
1554,5/14/2013,Platinum Plus Card,Yes,Credit Services,Cathy Friar,16,High,Phone,Reseller,Poor,4,Conversys
1555,5/19/2013,Infinite Gold Card,Yes,Credit Services,Jake Williams,18,Low,Phone,Institutional,Poor,5,Conversys
1556,5/19/2013,Infinite Gold Card,Yes,Credit Services,Ben Stroup,1,Medium,Phone,Reseller,Acceptable,2,Conversys
1557,5/19/2013,Infinite Gold Card,No,Credit Services,Ben Stroup,11,Medium,Chat,Reseller,Good,3,Conversys
1558,5/19/2013,Infinite Gold Card,Yes,Credit Services,Cathy Friar,2,Medium,Phone,Direct,Poor,5,Conversys
1559,5/21/2013,Savings and Money Market,No,Banking Services,Ben Stroup,7,High,Chat,Institutional,Good,3,Conversys
1560,5/21/2013,Savings and Money Market,Yes,Banking Services,Ben Stroup,2,High,Phone,Institutional,Good,4,Conversys
1561,5/22/2013,Retirement,No,Investment Services,Jake Williams,1,Medium,Phone,Institutional,Good,4,Conversys
1562,5/22/2013,Mutual Funds,No,Investment Services,Cathy Friar,20,Low,Chat,Commercial,Acceptable,2,Conversys
1563,5/22/2013,Infinite Gold Card,Yes,Credit Services,Ben Stroup,16,Low,Chat,Direct,Good,3,Conversys
1564,5/22/2013,Checking Accounts,Yes,Banking Services,Jake Williams,16,Low,Chat,Commercial,Good,3,Conversys
1565,5/22/2013,Infinite Gold Card,No,Credit Services,Ben Stroup,3,High,Chat,Commercial,Acceptable,3,Conversys
1566,5/22/2013,Checking Accounts,Yes,Banking Services,Ben Stroup,10,Medium,Phone,Reseller,Good,2,Conversys
1567,5/22/2013,Retirement,No,Investment Services,Kelly Martino,2,High,Chat,Reseller,Good,5,Conversys
1568,5/22/2013,Mutual Funds,No,Investment Services,Ben Stroup,10,Medium,Chat,Institutional,Good,4,Conversys
1569,5/23/2013,Retirement,Yes,Investment Services,Alysha Roberts,20,High,Chat,Reseller,Good,4,Conversys
1570,5/23/2013,Infinite Gold Card,Yes,Credit Services,Cathy Friar,7,High,Chat,Reseller,Good,4,Conversys
1571,5/23/2013,Infinite Gold Card,No,Credit Services,Jake Williams,16,Low,Chat,Direct,Acceptable,4,Conversys
1572,5/23/2013,Securities Brokerage,No,Investment Services,Kelly Martino,13,Medium,Phone,Direct,Acceptable,1,Conversys
1573,5/23/2013,Infinite Gold Card,Yes,Credit Services,Cathy Friar,19,High,Phone,Government,Acceptable,1,Conversys
1574,5/23/2013,Infinite Gold Card,No,Credit Services,Ben Stroup,18,Medium,Phone,Institutional,Good,1,Conversys
1575,5/23/2013,Infinite Gold Card,No,Credit Services,Cathy Friar,5,Medium,Chat,Commercial,Acceptable,4,Conversys
1576,5/23/2013,Securities Brokerage,No,Investment Services,Ben Stroup,20,Medium,Chat,Commercial,Poor,2,Conversys
1577,5/23/2013,Infinite Gold Card,No,Credit Services,Alysha Roberts,2,Medium,Chat,Direct,Acceptable,5,Conversys
1578,5/23/2013,Retirement,Yes,Investment Services,Cathy Friar,15,High,Chat,Institutional,Poor,3,Conversys
1579,5/24/2013,Savings and Money Market,Yes,Banking Services,Cathy Friar,8,Medium,Phone,Government,Poor,5,Conversys
1580,5/24/2013,Infinite Gold Card,Yes,Credit Services,Kelly Martino,13,Low,Phone,Reseller,Acceptable,5,Conversys
1581,5/24/2013,Infinite Gold Card,Yes,Credit Services,Ben Stroup,4,High,Phone,Government,Good,5,Conversys
1582,5/24/2013,Savings and Money Market,No,Banking Services,Ben Stroup,2,Medium,Chat,Commercial,Good,3,Conversys
1583,5/31/2013,Checking Accounts,Yes,Banking Services,Alysha Roberts,4,Low,Chat,Reseller,Acceptable,2,Conversys
1584,5/31/2013,Checking Accounts,No,Banking Services,Alysha Roberts,5,Low,Chat,Direct,Poor,1,Conversys
1585,6/2/2013,Rewards Card,No,Credit Services,Jake Williams,3,Low,Chat,Commercial,Good,3,Conversys
1586,6/2/2013,Retirement,No,Investment Services,Kelly Martino,20,Low,Phone,Reseller,Acceptable,3,Conversys
1587,6/2/2013,Rewards Card,No,Credit Services,Cathy Friar,7,Low,Phone,Institutional,Acceptable,1,Conversys
1588,6/2/2013,Retirement,Yes,Investment Services,Ben Stroup,5,Medium,Phone,Reseller,Good,2,Conversys
